id,created_at,text,retweet_count,favorite_count
957646664675737600,2018-01-28 16:08:51,b'@CNNPolitics https://t.co/OMU0a3rNMG',0,0
957646662582849537,2018-01-28 16:08:51,"b'RT @CNNPolitics: Exclusive: Democrats call on the State Department\'s watchdog to conduct an ""immediate review"" of personnel practices after\xe2\x80\xa6'",840,0
957646661530120193,2018-01-28 16:08:50,b'@CNNPolitics I hear Stormy Daniels is going to be at the State of the Union is that true.',0,0
957646655918100481,2018-01-28 16:08:49,"b'@CNNPolitics Talk about ""wishy washy""!'",0,0
957646652961054720,2018-01-28 16:08:48,b'@CNNPolitics would it hurt for CNN to cover issues that matter to the poor and working class? \nhttps://t.co/1P7Sm9Em1r',0,0
957646647437258752,2018-01-28 16:08:47,b'@Trumpcrazytrain @RobinSchroeds @atalanta44 @ojiichan42 @CNNPolitics How was Kushner working with Russians? Banking\xe2\x80\xa6 https://t.co/HOjtyZXnbh',0,0
957646644539002880,2018-01-28 16:08:46,"b'@Katy_Patriot @CNNPolitics @Nanvet  @sarahmaksf  A quote that fits you three, ""your tactics typify a toxic blend of\xe2\x80\xa6 https://t.co/dzRopoXSnB'",0,0
957646631171710976,2018-01-28 16:08:43,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957646606551191553,2018-01-28 16:08:37,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957646605485666305,2018-01-28 16:08:37,"b""RT @CNNPolitics: The Trump administration's request to add a controversial question on citizenship status to the 2020 Census is under legal\xe2\x80\xa6""",42,0
957646604785373185,2018-01-28 16:08:37,b'@CNNPolitics  https://t.co/PfbmtUUo7P',0,0
957646602465812480,2018-01-28 16:08:36,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646580986843136,2018-01-28 16:08:31,b'RT @jaketapper: Republican official: Wynn stepping down from RNC @CNNPolitics https://t.co/nEVjWpbjTj',327,0
957646570492649472,2018-01-28 16:08:29,b'@CNNPolitics Susan Cake and eat it too Collins.',0,3
957646563320434689,2018-01-28 16:08:27,b'@CNNPolitics Mueller is untouchable.',0,0
957646561944760321,2018-01-28 16:08:27,b'Shock gives way to despair in Kabul after ambulance bomb https://t.co/xXMtCzbwVM  @CNN @CNNPolitics but Liar Unfit\xe2\x80\xa6 https://t.co/3ZJXQZvhh7',0,0
957646558358630400,2018-01-28 16:08:26,b'@CNNPolitics  https://t.co/XCGsYR3RFd',0,0
957646547675594752,2018-01-28 16:08:23,b'RT @GeraltKa: @CNNPolitics I bet this wasn\xe2\x80\x99t what the founding fathers intended when the started the Declaration of Independence with the w\xe2\x80\xa6',3,0
957646529271123968,2018-01-28 16:08:19,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646522270867457,2018-01-28 16:08:17,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646509624901632,2018-01-28 16:08:14,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646505178890241,2018-01-28 16:08:13,b'@CNN CNN has posted this about a half dozen times in 24 hours. Desperate to control the message much? @CNNPolitics IS a liberal #Bot...',0,0
957646502511435778,2018-01-28 16:08:13,b'@CNNPolitics  https://t.co/0f8zy04GML',0,0
957646485935419392,2018-01-28 16:08:09,"b'@CNNSotu @CNNPolitics @jaketapper Let me guess, "" I\'m the greatest, biggest win, largest audience at inauguration,\xe2\x80\xa6 https://t.co/TACjk2cTn4'",0,0
957646478851395586,2018-01-28 16:08:07,"b""@skippy_c @Greg_MarineLab @protrump1212 @BonkersEpi @christine_w56 @loopyloulou1982 @CNNPolitics No, it's an accoun\xe2\x80\xa6 https://t.co/ZVIDIx8MlU""",0,1
957646473440641024,2018-01-28 16:08:06,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646470508830720,2018-01-28 16:08:05,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646462539780096,2018-01-28 16:08:03,"b'RT @CNNPolitics: Exclusive: Democrats call on the State Department\'s watchdog to conduct an ""immediate review"" of personnel practices after\xe2\x80\xa6'",840,0
957646462325874690,2018-01-28 16:08:03,b'@CNNPolitics  https://t.co/W8w5poY4xz',0,0
957646456483205120,2018-01-28 16:08:02,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957646454855749633,2018-01-28 16:08:01,b'@CNNPolitics Congress should go after Muller and his team of treasonous subversives',0,0
957646447008104453,2018-01-28 16:07:59,"b'@PenalopeH @CNNPolitics You Eurocentric turds made the language, or does everyone have to remind White people about\xe2\x80\xa6 https://t.co/J9RvA0rOI7'",0,0
957646437252255744,2018-01-28 16:07:57,"b'RT @CNNPolitics: Sen. Susan Collins: ""It probably wouldn\'t hurt"" for Congress to protect special counsel Robert Mueller https://t.co/3MCHkd\xe2\x80\xa6'",31,0
957646418650550272,2018-01-28 16:07:53,"b'RT @CNNPolitics: Jay-Z criticizes President Trump\'s vulgar comment about African nations: ""It\'s really hurtful because he\'s looking down on\xe2\x80\xa6'",2592,0
957646410484207617,2018-01-28 16:07:51,b'@CNNPolitics Is it true that Stormy Daniels is going to be at the State of the Union.',0,0
